spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id,behavioral_motivation_standardized
buildings,structured environment,feel secure,positive,202212_114.0888418_22.549250199999996.png,confidence in safety
crosswalks,logical arrangement,cross safely,positive,202212_114.0888418_22.549250199999996.png,move along
traffic lanes,organized flow,drive smoothly,positive,202212_114.0888418_22.549250199999996.png,drive confidently
crosswalks,sense of organization,navigate safely,positive,202212_114.0864988_22.5573059.png,cross the street safely
barricades,sense of disorder,avoid areas,negative,202212_114.0864988_22.5573059.png,withdrawal from space
tents,disruption of flow,distracted movement,negative,202212_114.0864988_22.5573059.png,momentary confusion
natural elements,sense of harmony,engage with environment,positive,202212_114.0864988_22.5573059.png,engage with space
built environment,sense of order,utilize space effectively,positive,202212_114.0864988_22.5573059.png,interest in exploring
intersection,structured environment,understanding space layout,positive,202212_114.08602951132886_22.537348600226945.png,effective space utilization
signals,sense of order,following traffic rules,positive,202212_114.08602951132886_22.537348600226945.png,obey traffic rules
pathways,navigational clarity,choosing routes,positive,202212_114.08602951132886_22.537348600226945.png,recognize surroundings
cues,orientation,moving confidently,positive,202212_114.08602951132886_22.537348600226945.png,ease of navigation
street,sense of coherence,navigate easily,positive,202212_114.0888882_22.555174399999995.png,navigate with ease
buildings,organized environment,understand layout,positive,202212_114.0888882_22.555174399999995.png,understanding layout
trees,aesthetic appeal,enhance experience,positive,202212_114.0888882_22.555174399999995.png,enhanced calmness
road,sense of organization,navigate safely,positive,202212_114.0865741_22.540655199999996.png,cross the street safely
buildings,chaotic arrangement,feel disoriented,negative,202212_114.0865741_22.540655199999996.png,difficulty in understanding organization
pedestrian,sense of order,cross streets confidently,positive,202212_114.0865741_22.540655199999996.png,confidence in movement
advertisements,detracted sense of belonging,avoid distractions,negative,202212_114.0865741_22.540655199999996.png,avoid distractions
intersection,sense of order,navigate safely,positive,202212_114.0908997_22.5583526.png,cross the street safely
buildings,recognizable pattern,understand organization,positive,202212_114.0908997_22.5583526.png,understand organization
intersection,sense of coherence,understanding space organization,positive,202212_114.0946319_22.559820999999996.png,ease of understanding
roads,ease of navigation,crossing safely,positive,202212_114.0946319_22.559820999999996.png,crossing safely
crosswalks,clarity in movement,using designated paths,positive,202212_114.0946319_22.559820999999996.png,conforming to norms
streetlights,sense of security,walking at night,positive,202212_114.0946319_22.559820999999996.png,moving around at night
buildings,orderliness,recognizing landmarks,positive,202212_114.0946319_22.559820999999996.png,recognize design
vehicles,organized traffic flow,driving efficiently,positive,202212_114.0946319_22.559820999999996.png,driving safely
layout,sense of order,navigate easily,positive,202212_114.0910387431752_22.549649716591308.png,navigate with ease
sidewalks,predictability,walk confidently,positive,202212_114.0910387431752_22.549649716591308.png,cross streets confidently
signage,understanding,follow directions,positive,202212_114.0910387431752_22.549649716591308.png,obey traffic rules
landscaping,visual coherence,appreciate surroundings,positive,202212_114.0910387431752_22.549649716591308.png,appreciate the view
roads,sense of order,navigate effectively,positive,202212_114.09609029793786_22.563386597747023.png,predictable navigation
sidewalks,sense of order,walk comfortably,positive,202212_114.09609029793786_22.563386597747023.png,facilitated walking
buildings,lack of harmony,feel disoriented,negative,202212_114.09609029793786_22.563386597747023.png,difficulty in understanding organization
signs,visual clutter,distracted attention,negative,202212_114.09609029793786_22.563386597747023.png,reduced focus
vehicles,visual clutter,navigate cautiously,negative,202212_114.09609029793786_22.563386597747023.png,safe walking
signals,somewhat organized,navigate traffic,positive,202212_114.09686669419649_22.53823779479983.png,understanding traffic flow
markings,somewhat organized,navigate traffic,positive,202212_114.09686669419649_22.53823779479983.png,understanding traffic flow
zones,visual clutter,avoid areas,negative,202212_114.09686669419649_22.53823779479983.png,withdrawal from space
styles,visual clutter,avoid areas,negative,202212_114.09686669419649_22.53823779479983.png,withdrawal from space
buildings,lack of cohesion,question arrangement,negative,202212_114.09686669419649_22.53823779479983.png,heightened unpredictability
high-rises,lack of cohesion,question arrangement,negative,202212_114.09686669419649_22.53823779479983.png,heightened unpredictability
buildings,sense of order,navigating efficiently,positive,202212_114.0995911_22.547427900000002.png,easier navigation
crosswalks,defined spaces,crossing safely,positive,202212_114.0995911_22.547427900000002.png,crossing safely
construction,visual dissonance,avoiding areas,negative,202212_114.0995911_22.547427900000002.png,seek less crowded spaces
styles,impact on organization,questioning coherence,negative,202212_114.0995911_22.547427900000002.png,questioning coherence
road,clear organizational structure,navigate effectively,positive,202212_114.0992364_22.5675924.png,predictable navigation
buildings,complex visual environment,experience confusion,negative,202212_114.0992364_22.5675924.png,can diminish clarity
overpass,suggests urban plan,feel organized,positive,202212_114.0992364_22.5675924.png,comprehension of layout
vehicles,dense layering of elements,create visual clutter,negative,202212_114.0992364_22.5675924.png,enhance visual interest
trees,adds complexity,enhance visual interest,neutral,202212_114.0992364_22.5675924.png,seek more harmonious spaces
buildings,sense of coherence,navigating the area,positive,202212_114.10168900000001_22.5615177.png,predictable navigation
lanes,clear urban order,following traffic rules,positive,202212_114.10168900000001_22.5615177.png,obey traffic rules
signage,guidance,making informed decisions,positive,202212_114.10168900000001_22.5615177.png,decision-making improvement
traffic signals,safety,waiting to cross,positive,202212_114.10168900000001_22.5615177.png,caution when crossing
pedestrian crossings,structure,crossing the street,positive,202212_114.10168900000001_22.5615177.png,crossing the street
street,lack of clear order,difficulty in navigation,negative,202212_114.1057477_22.5868114.png,discomfort in spaces
buildings,chaotic visual impression,distraction from surroundings,negative,202212_114.1057477_22.5868114.png,lack of interest
vehicles,sense of disorder,avoidance of the area,negative,202212_114.1057477_22.5868114.png,feeling discontent
signage,confusion,hesitation to engage,negative,202212_114.1057477_22.5868114.png,hesitation to walk
intersection,sense of order,easy navigation,positive,202212_114.1040977_22.558683299999995.png,navigate with ease
buildings,clear layout,understanding surroundings,positive,202212_114.1040977_22.558683299999995.png,confusion in usage
sidewalks,safety feeling,walking confidently,positive,202212_114.1040977_22.558683299999995.png,strolling with assurance
traffic lights,control,following rules,positive,202212_114.1040977_22.558683299999995.png,desire for coherence
road markings,clarity,adhering to directions,positive,202212_114.1040977_22.558683299999995.png,caution while walking
roads,sense of structure,navigate efficiently,positive,202212_114.0995213_22.5434379.png,facilitating navigation
buildings,coherent cityscape,engage with environment,positive,202212_114.0995213_22.5434379.png,engage with space
traffic,orderly flow,move safely,positive,202212_114.0995213_22.5434379.png,adhere to protocols
greenery,functional environment,enjoy outdoor spaces,positive,202212_114.0995213_22.5434379.png,spending time outdoors
intersection,high coherence,easy navigation,positive,202212_114.1080003_22.547008299999998.png,navigate with ease
